entrez_gene_id	symbol	description	gene_type	mean_expression	stdev_expression
148231	LINC00905	long intergenic non-protein coding RNA 905	ncRNA	0.03078	0.2003
148252	DIRAS1	DIRAS family GTPase 1	protein-coding	5.877	2.86
148254	ZNF555	zinc finger protein 555	protein-coding	6.13	0.6303
148266	ZNF569	zinc finger protein 569	protein-coding	6.597	1.311
148268	ZNF570	zinc finger protein 570	protein-coding	5.399	1.188
148281	SYT6	synaptotagmin 6	protein-coding	2.819	2.401
148304	C1orf74	chromosome 1 open reading frame 74	protein-coding	6.554	1.004
148327	CREB3L4	cAMP responsive element binding protein 3 like 4	protein-coding	8.792	1.6
148345	C1orf127	chromosome 1 open reading frame 127	protein-coding	2.602	1.502
148362	BROX	BRO1 domain and CAAX motif containing	protein-coding	7.971	1.12
148398	SAMD11	sterile alpha motif domain containing 11	protein-coding	5.917	2.392
148413	LOC148413	uncharacterized LOC148413	ncRNA	8.635	0.6073
148418	SAMD13	sterile alpha motif domain containing 13	protein-coding	4.908	1.767
148423	C1orf52	chromosome 1 open reading frame 52	protein-coding	8.249	0.5818
148479	PHF13	PHD finger protein 13	protein-coding	9.272	0.6263
1485	CTAG1B	cancer/testis antigen 1B	protein-coding	1.191	2.416
148523	CIART	circadian associated repressor of transcription	protein-coding	6.795	1.607
148534	TMEM56	transmembrane protein 56	protein-coding	7.788	1.896
148545	NBPF4	NBPF member 4	protein-coding	1.268	2.065
148581	UBE2U	ubiquitin conjugating enzyme E2 U	protein-coding	0.2344	0.7287
1486	CTBS	chitobiase	protein-coding	8.797	0.8393
148641	SLC35F3	solute carrier family 35 member F3	protein-coding	4.049	2.483
148696	LOC148696	uncharacterized LOC148696	ncRNA	1.298	1.289
1487	CTBP1	C-terminal binding protein 1	protein-coding	11.49	0.5161
148709	LOC148709	actin gamma 1 pseudogene	pseudo	3.357	1.668
148713	PTPRVP	protein tyrosine phosphatase, receptor type V, pseudogene	pseudo	1.401	1.075
148738	HJV	hemojuvelin BMP co-receptor	protein-coding	1.196	2.623
148741	ANKRD35	ankyrin repeat domain 35	protein-coding	5.559	2.184
148753	FAM163A	family with sequence similarity 163 member A	protein-coding	2.466	2.302
148789	B3GALNT2	beta-1,3-N-acetylgalactosaminyltransferase 2	protein-coding	9.348	0.7962
1488	CTBP2	C-terminal binding protein 2	protein-coding	10.53	1.018
148808	MFSD4A	major facilitator superfamily domain containing 4A	protein-coding	6.693	2.004
148811	PM20D1	peptidase M20 domain containing 1	protein-coding	1.79	1.975
148823	GCSAML	germinal center associated signaling and motility like	protein-coding	1.609	1.704
148824	GCSAML-AS1	GCSAML antisense RNA 1	ncRNA	0.8135	1.058
148867	SLC30A7	solute carrier family 30 member 7	protein-coding	9.636	0.7085
148870	CCDC27	coiled-coil domain containing 27	protein-coding	0.1929	0.4488
148898	ZNF436-AS1	ZNF436 antisense RNA 1	ncRNA	5.577	1.142
1489	CTF1	cardiotrophin 1	protein-coding	6.431	1.742
148930	KNCN	kinocilin	protein-coding	0.3635	0.9923
148932	MOB3C	MOB kinase activator 3C	protein-coding	8.741	0.7268
148979	GLIS1	GLIS family zinc finger 1	protein-coding	3.69	2.242
1490	CTGF	connective tissue growth factor	protein-coding	11.23	1.644
149018	LELP1	late cornified envelope like proline rich 1	protein-coding	0.06367	0.3527
149041	RC3H1	ring finger and CCCH-type domains 1	protein-coding	9.41	0.5401
149047	MGC27382	uncharacterized MGC27382	ncRNA	0.5228	0.9501
149069	DCDC2B	doublecortin domain containing 2B	protein-coding	0.7348	1.186
149076	ZNF362	zinc finger protein 362	protein-coding	9.513	0.7681
149095	DCST1	DC-STAMP domain containing 1	protein-coding	0.6224	0.796
1491	CTH	cystathionine gamma-lyase	protein-coding	6.244	1.546
149111	CNIH3	cornichon family AMPA receptor auxiliary protein 3	protein-coding	5.327	1.761
149134	LINC01341	long intergenic non-protein coding RNA 1341	ncRNA	3.644	1.773
149175	MANEAL	mannosidase endo-alpha like	protein-coding	8.186	1.58
149233	IL23R	interleukin 23 receptor	protein-coding	0.9143	1.11
149281	METTL11B	methyltransferase like 11B	protein-coding	0.5224	0.866
149297	FAM78B	family with sequence similarity 78 member B	protein-coding	4.318	1.394
1493	CTLA4	cytotoxic T-lymphocyte associated protein 4	protein-coding	4.516	2.044
149345	SHISA4	shisa family member 4	protein-coding	7.872	1.573
149371	EXOC8	exocyst complex component 8	protein-coding	8.698	0.5612
149420	PDIK1L	PDLIM1 interacting kinase 1 like	protein-coding	8.327	0.7464
149428	BNIPL	BCL2 interacting protein like	protein-coding	5.152	2.94
149461	CLDN19	claudin 19	protein-coding	1.488	2.11
149465	CFAP57	cilia and flagella associated protein 57	protein-coding	2.064	1.605
149466	C1orf210	chromosome 1 open reading frame 210	protein-coding	6.562	3.033
149473	CCDC24	coiled-coil domain containing 24	protein-coding	7.676	1.076
149478	BTBD19	BTB domain containing 19	protein-coding	4.047	1.466
149483	CCDC17	coiled-coil domain containing 17	protein-coding	3.581	1.508
149499	LRRC71	leucine rich repeat containing 71	protein-coding	1.043	1.681
1495	CTNNA1	catenin alpha 1	protein-coding	12.96	0.5958
149563	SRARP	steroid receptor associated and regulated protein	protein-coding	2.308	3.148
1496	CTNNA2	catenin alpha 2	protein-coding	2.949	3.619
149603	RNF187	ring finger protein 187	protein-coding	11.73	0.6197
149620	CHIAP2	chitinase, acidic pseudogene 2	pseudo	0.3295	0.9711
149628	PYHIN1	pyrin and HIN domain family member 1	protein-coding	3.858	2.003
149643	SPATA45	spermatogenesis associated 45	protein-coding	0.5809	0.6294
149647	FAM71A	family with sequence similarity 71 member A	protein-coding	0.3483	0.6942
149685	ADIG	adipogenin	protein-coding	0.4132	0.9632
149699	GTSF1L	gametocyte specific factor 1 like	protein-coding	0.5989	0.897
1497	CTNS	cystinosin, lysosomal cystine transporter	protein-coding	8.625	0.6385
149708	WFDC5	WAP four-disulfide core domain 5	protein-coding	1.772	2.757
149775	GNAS-AS1	GNAS antisense RNA 1	ncRNA	1.458	1.344
149830	PRNT	prion locus lncRNA, testis expressed	ncRNA	0.04035	0.2772
149837	LINC00654	long intergenic non-protein coding RNA 654	ncRNA	4.866	1.597
149840	C20orf196	chromosome 20 open reading frame 196	protein-coding	6.284	0.8297
1499	CTNNB1	catenin beta 1	protein-coding	12.9	0.7232
149934	NCOR1P1	nuclear receptor corepressor 1 pseudogene 1	pseudo	0.1322	0.5548
149951	COMMD7	COMM domain containing 7	protein-coding	10.16	0.6272
149954	BPIFB4	BPI fold containing family B member 4	protein-coding	0.6216	1.388
149986	LSM14B	LSM family member 14B	protein-coding	10.23	0.5442
149992	ANKRD30BP2	ankyrin repeat domain 30B pseudogene 2	pseudo	0.3417	0.7529
149998	LIPI	lipase I	protein-coding	0.3577	0.7761
15	AANAT	aralkylamine N-acetyltransferase	protein-coding	0.8158	0.8407
150	ADRA2A	adrenoceptor alpha 2A	protein-coding	6.507	2.223
1500	CTNND1	catenin delta 1	protein-coding	12.67	0.7775
150000	ABCC13	ATP binding cassette subfamily C member 13 (pseudogene)	pseudo	1.022	1.673
150082	LCA5L	LCA5L, lebercilin like	protein-coding	5.291	1.088
150084	IGSF5	immunoglobulin superfamily member 5	protein-coding	2.318	2.023
150094	SIK1	salt inducible kinase 1	protein-coding	10.36	1.485
1501	CTNND2	catenin delta 2	protein-coding	4.433	3.971
150135	LINC00479	long intergenic non-protein coding RNA 479	ncRNA	1.207	1.422
150142	ZNF295-AS1	ZNF295 antisense RNA 1	ncRNA	0.9858	1.382
150147	UMODL1-AS1	UMODL1 antisense RNA 1	ncRNA	1.045	1.514
150159	SLC9B1	solute carrier family 9 member B1	protein-coding	2.297	1.155
150160	CCT8L2	chaperonin containing TCP1 subunit 8 like 2	protein-coding	0.1614	0.4461
150165	XKR3	XK related 3	protein-coding	0.4754	0.9116
150185	LINC00895	long intergenic non-protein coding RNA 895	ncRNA	0.154	0.5072
150197	LINC00896	long intergenic non-protein coding RNA 896	ncRNA	2.388	1.667
150209	AIFM3	apoptosis inducing factor, mitochondria associated 3	protein-coding	4.987	1.896
150221	RIMBP3C	RIMS binding protein 3C	protein-coding	2.106	1.151
150223	YDJC	YdjC chitooligosaccharide deacetylase homolog	protein-coding	8.55	1.119
150244	ZDHHC8P1	zinc finger DHHC-type containing 8 pseudogene 1	pseudo	4.537	2.364
150248	C22orf15	chromosome 22 open reading frame 15	protein-coding	1.702	1.459
150274	HSCB	HscB mitochondrial iron-sulfur cluster cochaperone	protein-coding	7.866	0.6744
150275	CCDC117	coiled-coil domain containing 117	protein-coding	9.474	0.7646
150280	HORMAD2	HORMA domain containing 2	protein-coding	0.5347	1.03
150290	DUSP18	dual specificity phosphatase 18	protein-coding	6.861	0.9059
150291	MORC2-AS1	MORC2 antisense RNA 1	ncRNA	7.02	0.7601
150297	C22orf42	chromosome 22 open reading frame 42	protein-coding	0.1693	0.7617
1503	CTPS1	CTP synthase 1	protein-coding	9.501	0.9547
150350	ENTHD1	ENTH domain containing 1	protein-coding	1.43	1.503
150353	DNAJB7	DnaJ heat shock protein family (Hsp40) member B7	protein-coding	1.753	0.9082
150356	CHADL	chondroadherin like	protein-coding	6.047	1.818
150365	MEI1	meiotic double-stranded break formation protein 1	protein-coding	4.957	1.91
150368	PHETA2	PH domain containing endocytic trafficking adaptor 2	protein-coding	8.023	1.34
150372	NFAM1	NFAT activating protein with ITAM motif 1	protein-coding	7.328	1.366
150379	PNPLA5	patatin like phospholipase domain containing 5	protein-coding	0.7842	1.514
150381	PRR34-AS1	PRR34 antisense RNA 1	ncRNA	5.906	1.258
150383	CDPF1	cysteine rich DPF motif domain containing 1	protein-coding	7.41	0.6931
150384	GTSE1-DT	GTSE1 divergent transcript	ncRNA	3.505	1.088
1504	CTRB1	chymotrypsinogen B1	protein-coding	0.3488	1.639
150465	TTL	tubulin tyrosine ligase	protein-coding	9.649	0.6943
150468	CKAP2L	cytoskeleton associated protein 2 like	protein-coding	6.493	2.081
150472	CBWD2	COBW domain containing 2	protein-coding	9.063	0.5641
150483	TEKT4	tektin 4	protein-coding	2.57	1.575
150527	PRSS40A	serine protease 40A	pseudo	0.1755	0.5155
150538	SATB2-AS1	SATB2 antisense RNA 1	ncRNA	0.7751	1.676
150568	LINC01102	long intergenic non-protein coding RNA 1102	ncRNA	0.9243	2.073
150572	SMYD1	SET and MYND domain containing 1	protein-coding	1.105	2.022
150590	C2orf15	chromosome 2 open reading frame 15	protein-coding	5.496	1.601
1506	CTRL	chymotrypsin like	protein-coding	3.588	1.398
150622	LINC01105	long intergenic non-protein coding RNA 1105	ncRNA	1.59	2.709
150677	OTOS	otospiralin	protein-coding	0.8465	1.975
150678	COPS9	COP9 signalosome subunit 9	protein-coding	9.453	0.7594
150681	OR6B3	olfactory receptor family 6 subfamily B member 3	protein-coding	0.09295	0.3778
150684	COMMD1	copper metabolism domain containing 1	protein-coding	8.122	0.6696
150696	PROM2	prominin 2	protein-coding	8.576	3.506
150709	ANKAR	ankyrin and armadillo repeat containing	protein-coding	4.675	0.896
150726	FBXO41	F-box protein 41	protein-coding	7.908	1.513
150737	TTC30B	tetratricopeptide repeat domain 30B	protein-coding	7.124	0.9741
150763	GPAT2	glycerol-3-phosphate acyltransferase 2, mitochondrial	protein-coding	4.775	2.094
150771	ITPRIPL1	ITPRIP like 1	protein-coding	4.536	1.529
150776	LOC150776	sphingomyelin phosphodiesterase 4, neutral membrane (neutral sphingomyelinase-3) pseudogene	pseudo	8.482	0.8513
150786	RAB6D	RAB6D, member RAS oncogene family	protein-coding	5.583	1.038
1508	CTSB	cathepsin B	protein-coding	14.52	1.26
150864	FAM117B	family with sequence similarity 117 member B	protein-coding	8.8	0.9835
1509	CTSD	cathepsin D	protein-coding	14.35	1.057
150921	TCF23	transcription factor 23	protein-coding	0.1908	0.7176
150962	PUS10	pseudouridylate synthase 10	protein-coding	7.249	0.7441
151	ADRA2B	adrenoceptor alpha 2B	protein-coding	4.248	1.694
1510	CTSE	cathepsin E	protein-coding	4.425	4.408
151009	LINC01106	long intergenic non-protein coding RNA 1106	ncRNA	5.595	1.688
151011	SEPT10	septin 10	protein-coding	10.11	0.8587
151050	KANSL1L	KAT8 regulatory NSL complex subunit 1 like	protein-coding	8.685	0.9248
151056	PLB1	phospholipase B1	protein-coding	5.786	1.398
1511	CTSG	cathepsin G	protein-coding	2.79	2.335
151112	ZSWIM2	zinc finger SWIM-type containing 2	protein-coding	0.2076	0.6049
151126	ZNF385B	zinc finger protein 385B	protein-coding	4.661	2.906
151174	LOC151174	uncharacterized LOC151174	ncRNA	2.655	1.602
151188	ARL6IP6	ADP ribosylation factor like GTPase 6 interacting protein 6	protein-coding	8.473	0.8704
151194	METTL21A	methyltransferase like 21A	protein-coding	7.897	0.6331
151195	CCNYL1	cyclin Y like 1	protein-coding	8.839	0.8032
1512	CTSH	cathepsin H	protein-coding	11.36	1.415
151230	KLHL23	kelch like family member 23	protein-coding	6.613	1.783
151242	PPP1R1C	protein phosphatase 1 regulatory inhibitor subunit 1C	protein-coding	3.134	2.111
151246	SGO2	shugoshin 2	protein-coding	7.342	1.349
151254	C2CD6	C2 calcium dependent domain containing 6	protein-coding	2.397	1.73
151258	SLC38A11	solute carrier family 38 member 11	protein-coding	3.198	2.354
151278	CCDC140	coiled-coil domain containing 140	protein-coding	0.3835	1.197
151295	SLC23A3	solute carrier family 23 member 3	protein-coding	3.779	1.958
1513	CTSK	cathepsin K	protein-coding	9.525	2.031
151300	LINC00608	long intergenic non-protein coding RNA 608	ncRNA	0.02568	0.1838
151306	GPBAR1	G protein-coupled bile acid receptor 1	protein-coding	3.944	1.519
151313	FAHD2B	fumarylacetoacetate hydrolase domain containing 2B	protein-coding	6.686	1.592
151325	MYADML	myeloid associated differentiation marker like (pseudogene)	pseudo	0.17	0.6103
151354	FAM84A	family with sequence similarity 84 member A	protein-coding	8.213	2.201
151393	RMDN2	regulator of microtubule dynamics 2	protein-coding	6.304	1.035
1514	CTSL	cathepsin L	protein-coding	11.13	1.086
151449	GDF7	growth differentiation factor 7	protein-coding	1.01	1.36
151473	SLC16A14	solute carrier family 16 member 14	protein-coding	6.963	1.576
151477	LINC00471	long intergenic non-protein coding RNA 471	ncRNA	2.514	1.04
1515	CTSV	cathepsin V	protein-coding	6.749	2.745
151507	MSL3P1	MSL complex subunit 3 pseudogene 1	pseudo	6.583	1.78
151516	ASPRV1	aspartic peptidase retroviral like 1	protein-coding	5.696	1.442
151525	WDSUB1	WD repeat, sterile alpha motif and U-box domain containing 1	protein-coding	7.606	0.7033
151531	UPP2	uridine phosphorylase 2	protein-coding	1.526	1.83
151534	LBX2-AS1	LBX2 antisense RNA 1	ncRNA	7.078	1.653
151556	GPR155	G protein-coupled receptor 155	protein-coding	7.738	1.41
151613	TTC14	tetratricopeptide repeat domain 14	protein-coding	9.082	0.9217
151636	DTX3L	deltex E3 ubiquitin ligase 3L	protein-coding	10.79	0.9507
151647	FAM19A4	family with sequence similarity 19 member A4, C-C motif chemokine like	protein-coding	1.367	1.98
151648	SGO1	shugoshin 1	protein-coding	5.503	2.051
151649	PP2D1	protein phosphatase 2C like domain containing 1	protein-coding	0.369	0.5095
151651	EFHB	EF-hand domain family member B	protein-coding	2.847	1.853
151658	LINC00635	long intergenic non-protein coding RNA 635	ncRNA	0.2565	0.6652
151742	PPM1L	protein phosphatase, Mg2+/Mn2+ dependent 1L	protein-coding	5.915	1.5
151790	WDR49	WD repeat domain 49	protein-coding	1.736	2.204
151827	LRRC34	leucine rich repeat containing 34	protein-coding	5.657	1.253
151835	CPNE9	copine family member 9	protein-coding	1.704	1.575
151871	DPPA2	developmental pluripotency associated 2	protein-coding	0.5177	1.61
151887	CCDC80	coiled-coil domain containing 80	protein-coding	10.12	2.07
151888	BTLA	B and T lymphocyte associated	protein-coding	3.254	1.775
1519	CTSO	cathepsin O	protein-coding	9.631	1.112
151903	CCDC12	coiled-coil domain containing 12	protein-coding	9.338	0.7558
151963	MB21D2	Mab-21 domain containing 2	protein-coding	7.185	1.258
151987	PPP4R2	protein phosphatase 4 regulatory subunit 2	protein-coding	8.332	1.03
152	ADRA2C	adrenoceptor alpha 2C	protein-coding	5.602	2.107
1520	CTSS	cathepsin S	protein-coding	10.68	1.533
152002	XXYLT1	xyloside xylosyltransferase 1	protein-coding	8.582	0.9237
152006	RNF38	ring finger protein 38	protein-coding	9.732	0.7128
152007	GLIPR2	GLI pathogenesis related 2	protein-coding	8.944	1.377
152015	ROPN1B	rhophilin associated tail protein 1B	protein-coding	2.242	2.087
152024	LINC00691	long intergenic non-protein coding RNA 691	ncRNA	0.4991	0.7327
152065	C3orf22	chromosome 3 open reading frame 22	protein-coding	0.09767	0.3383
152078	PQLC2L	PQ loop repeat containing 2 like	protein-coding	2.944	2.211
152098	ZCWPW2	zinc finger CW-type and PWWP domain containing 2	protein-coding	3.426	1.179
1521	CTSW	cathepsin W	protein-coding	5.864	2.091
152100	CMC1	C-X9-C motif containing 1	protein-coding	7.369	0.736
152110	NEK10	NIMA related kinase 10	protein-coding	2.901	1.967
152118	C3orf79	chromosome 3 open reading frame 79	protein-coding	0.07629	0.316
152137	CCDC50	coiled-coil domain containing 50	protein-coding	10.55	0.7333
152138	PYDC2	pyrin domain containing 2	protein-coding	0.008479	0.0779
152185	SPICE1	spindle and centriole associated protein 1	protein-coding	8.347	0.815
152189	CMTM8	CKLF like MARVEL transmembrane domain containing 8	protein-coding	6.893	1.493
152195	NUDT16P1	nudix hydrolase 16 pseudogene 1	pseudo	6.321	1.843
1522	CTSZ	cathepsin Z	protein-coding	12.08	1.105
152206	CCDC13	coiled-coil domain containing 13	protein-coding	3.66	1.52
152217	NCBP2-AS2	NCBP2 antisense RNA 2 (head to head)	protein-coding	8.488	0.7398
152225	LINC02085	long intergenic non-protein coding RNA 2085	ncRNA	1.289	1.426
152273	FGD5	FYVE, RhoGEF and PH domain containing 5	protein-coding	8.282	1.364
1523	CUX1	cut like homeobox 1	protein-coding	10.89	0.7121
152302	CIDECP	cell death-inducing DFFA-like effector c pseudogene	pseudo	6.844	0.7239
152330	CNTN4	contactin 4	protein-coding	5.669	2.184
1524	CX3CR1	C-X3-C motif chemokine receptor 1	protein-coding	5.862	2.313
152404	IGSF11	immunoglobulin superfamily member 11	protein-coding	4.001	2.91
152405	C3orf30	chromosome 3 open reading frame 30	protein-coding	0.3563	0.8904
152485	ZNF827	zinc finger protein 827	protein-coding	7.121	1.673
1525	CXADR	CXADR, Ig-like cell adhesion molecule	protein-coding	7.84	2.107
152503	SH3D19	SH3 domain containing 19	protein-coding	9.991	1.05
152518	NFXL1	nuclear transcription factor, X-box binding like 1	protein-coding	7.816	0.7719
152519	NIPAL1	NIPA like domain containing 1	protein-coding	4.256	2.345
152559	PAQR3	progestin and adipoQ receptor family member 3	protein-coding	8.097	0.9375
152573	SHISA3	shisa family member 3	protein-coding	3.503	2.515
152579	SCFD2	sec1 family domain containing 2	protein-coding	8.316	0.5793
152641	WWC2-AS2	WWC2 antisense RNA 2	ncRNA	3.141	1.283
152687	ZNF595	zinc finger protein 595	protein-coding	7.069	1.159
1527	TEX28	testis expressed 28	protein-coding	0.0009526	0.03153
152756	FAM218A	family with sequence similarity 218 member A	protein-coding	3.579	2.016
